keydevid,companyid,companyname,headline,keydeveventtypeid,eventtype,keydevtoobjectroletypeid,objectroletype,announcedate,announcetime,announcedatetimezone,announceddateutc,enterdate,entertime,entereddateutc,lastmodifieddate,lastmodifieddateutc,mostimportantdateutc,speffectivedate,sptodate,gvkey,sourcetypename,ticker,conm
1871332099.0,122917.0,"Salesforce, Inc.",Salesforce Names Brad Arkin as Chief Trust Officer,16,Executive/Board Changes - Other,1,Target,2024-02-07,00:00:00,Coordinated Universal Time,2024-02-07 00:00:00,2024-02-09,11:53:00,2024-02-09 16:53:00,2024-02-09 11:55:00,2024-02-09 16:55:00,2024-02-07 00:00:00,2024-02-09 17:00:21,,157855,Datamonitor NewsWire,CRM,SALESFORCE INC
1877898615.0,32307.0,NVIDIA Corporation,"Cohesity, Inc. announced that it has received $150 million in funding from Madrona Venture Group, LLC, NVIDIA Corporation, International Business Machines Corporation, PremjiInvest",83,Private Placements,3,Buyer,2024-02-06,00:00:00,                              .,2024-02-06 00:00:00,2024-04-12,00:20:00,2024-04-12 04:20:00,2024-04-12 00:26:00,2024-04-12 04:26:00,2024-02-06 00:00:00,2024-04-12 04:30:15,,117768,Capital IQ Transaction Database,NVDA,NVIDIA CORP
1870998309.0,18749.0,"Amazon.com, Inc.","Amazon.com, Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-03-06 12:03:00,2024-03-06 17:03:00,2024-02-25 00:00:00,2024-03-06 17:15:11,,064768,Company Website,AMZN,AMAZON.COM INC
1870998309.0,18749.0,"Amazon.com, Inc.","Amazon.com, Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-02-06 04:03:00,2024-02-06 09:03:00,2024-02-25 00:00:00,2024-02-25 00:00:00,2024-03-06 17:15:10,064768,Company Website,AMZN,AMAZON.COM INC
1871011976.0,18749.0,"Amazon.com, Inc.",Fort Products Ltd. Launches Sales of Fort Brand on Amazon Marketplace in France,23,Client Announcements,1,Target,2024-02-06,14:29:00,Coordinated Universal Time,2024-02-06 14:29:00,2024-02-06,13:09:00,2024-02-06 18:09:00,2024-02-06 13:11:00,2024-02-06 18:11:00,2024-02-06 14:29:00,2024-02-06 18:15:09,,064768,GlobeNewswire,AMZN,AMAZON.COM INC
1871010268.0,21127.0,Intel Corporation,"Schneider Electric Delivers Next-Generation, Open Automation Infrastructure in Collaboration with Intel and Red Hat",22,Strategic Alliances,1,Target,2024-02-06,13:00:00,Coordinated Universal Time,2024-02-06 13:00:00,2024-02-06,09:26:00,2024-02-06 14:26:00,2024-02-06 09:27:00,2024-02-06 14:27:00,2024-02-06 13:00:00,2024-02-06 14:30:18,,006008,PR Newswire,INTC,INTEL CORP
1871010484.0,21835.0,Microsoft Corporation,Bell Collaborates with Microsoft to Bring New Hybrid Work Solutions to Canadian Businesses,22,Strategic Alliances,1,Target,2024-02-06,13:00:00,Coordinated Universal Time,2024-02-06 13:00:00,2024-02-06,09:26:00,2024-02-06 14:26:00,2024-02-06 09:29:00,2024-02-06 14:29:00,2024-02-06 13:00:00,2024-02-06 14:30:18,,012141,Canada News Wire,MSFT,MICROSOFT CORP
1870998312.0,21835.0,Microsoft Corporation,"Microsoft Corporation Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-03-06 12:03:00,2024-03-06 17:03:00,2024-02-25 00:00:00,2024-03-06 17:15:11,,012141,Company Website,MSFT,MICROSOFT CORP
1871047249.0,21835.0,Microsoft Corporation,"Microsoft Corporation Presents at ViVE Conference, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,17:00:00,Coordinated Universal Time,2024-02-06 17:00:00,2024-02-06,20:01:00,2024-02-07 01:01:00,2024-02-06 20:04:00,2024-02-07 01:04:00,2024-02-25 00:00:00,2024-02-25 00:00:00,,012141,MULTIPLE,MSFT,MICROSOFT CORP
1870998312.0,21835.0,Microsoft Corporation,"Microsoft Corporation Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-02-06 04:03:00,2024-02-06 09:03:00,2024-02-25 00:00:00,2024-02-25 00:00:00,2024-03-06 17:15:10,012141,Company Website,MSFT,MICROSOFT CORP
1871014686.0,275004592.0,Snowflake Inc.,Vericast Works with Snowflake to Power Up Engagement for Marketers,23,Client Announcements,1,Target,2024-02-06,15:02:00,Coordinated Universal Time,2024-02-06 15:02:00,2024-02-06,20:22:00,2024-02-07 01:22:00,2024-02-06 20:23:00,2024-02-07 01:23:00,2024-02-06 15:02:00,2024-02-07 01:30:13,,339965,PR Newswire,SNOW,SNOWFLAKE INC
1870998433.0,275004592.0,Snowflake Inc.,"Snowflake Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-02-06 04:03:00,2024-02-06 09:03:00,2024-02-25 00:00:00,2024-02-25 00:00:00,2024-03-06 17:15:10,339965,Company Website,SNOW,SNOWFLAKE INC
1871047263.0,275004592.0,Snowflake Inc.,"Snowflake Inc. Presents at ViVE Conference, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,17:00:00,Coordinated Universal Time,2024-02-06 17:00:00,2024-02-06,20:01:00,2024-02-07 01:01:00,2024-02-06 20:04:00,2024-02-07 01:04:00,2024-02-25 00:00:00,2024-02-25 00:00:00,,339965,MULTIPLE,SNOW,SNOWFLAKE INC
1870998433.0,275004592.0,Snowflake Inc.,"Snowflake Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-03-06 12:03:00,2024-03-06 17:03:00,2024-02-25 00:00:00,2024-03-06 17:15:11,,339965,Company Website,SNOW,SNOWFLAKE INC
1871011824.0,168864.0,"Advanced Micro Devices, Inc.","Advanced Micro Devices, Inc. Unveils Embedded+ Architecture; Combines Embedded Processors with Adaptive Socs to Accelerate Time-To-Market for Edge Ai Applications",41,Product-Related Announcements,1,Target,2024-02-06,14:00:00,Coordinated Universal Time,2024-02-06 14:00:00,2024-02-06,09:55:00,2024-02-06 14:55:00,2024-02-06 09:57:00,2024-02-06 14:57:00,2024-02-06 14:00:00,2024-02-06 15:00:23,,001161,GlobeNewswire – Canada,AMD,ADVANCED MICRO DEVICES
1871018558.0,29096.0,Alphabet Inc.,Boulevard Deepens Support for Medspas with Enhanced Google Integration,23,Client Announcements,1,Target,2024-02-06,17:00:00,Coordinated Universal Time,2024-02-06 17:00:00,2024-02-06,20:23:00,2024-02-07 01:23:00,2024-02-06 20:25:00,2024-02-07 01:25:00,2024-02-06 17:00:00,2024-02-07 01:30:13,,160329,Business Wire,GOOGL,ALPHABET INC
1870998315.0,29096.0,Alphabet Inc.,"Alphabet Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-02-06 04:03:00,2024-02-06 09:03:00,2024-02-25 00:00:00,2024-02-25 00:00:00,2024-03-06 17:15:10,160329,Company Website,GOOGL,ALPHABET INC
1870998315.0,29096.0,Alphabet Inc.,"Alphabet Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-03-06 12:03:00,2024-03-06 17:03:00,2024-02-25 00:00:00,2024-03-06 17:15:11,,160329,Company Website,GOOGL,ALPHABET INC
1871047257.0,25016048.0,Broadcom Inc.,"Broadcom Inc. Presents at ViVE Conference, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,17:00:00,Coordinated Universal Time,2024-02-06 17:00:00,2024-02-06,20:01:00,2024-02-07 01:01:00,2024-02-06 20:04:00,2024-02-07 01:04:00,2024-02-25 00:00:00,2024-02-25 00:00:00,,180711,MULTIPLE,AVGO,BROADCOM INC
1871017570.0,122917.0,"Salesforce, Inc.","Salesforce, Inc. - Special Call",194,Special Calls,1,Target,2024-02-06,13:23:00,                              .,2024-02-06 18:23:00,2024-02-06,14:05:00,2024-02-06 19:05:00,2024-02-06 14:07:00,2024-02-06 19:07:00,2024-03-20 03:30:00,2024-03-20 00:00:00,,157855,Company Website,CRM,SALESFORCE INC
1870998324.0,122917.0,"Salesforce, Inc.","Salesforce, Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-03-06 12:03:00,2024-03-06 17:03:00,2024-02-25 00:00:00,2024-03-06 17:15:11,,157855,Company Website,CRM,SALESFORCE INC
1871047251.0,122917.0,"Salesforce, Inc.","Salesforce, Inc. Presents at ViVE Conference, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,17:00:00,Coordinated Universal Time,2024-02-06 17:00:00,2024-02-06,20:01:00,2024-02-07 01:01:00,2024-02-06 20:04:00,2024-02-07 01:04:00,2024-02-25 00:00:00,2024-02-25 00:00:00,,157855,MULTIPLE,CRM,SALESFORCE INC
1870998324.0,122917.0,"Salesforce, Inc.","Salesforce, Inc. Presents at VIVE, Feb-25-2024",51,Company Conference Presentations,1,Target,2024-02-06,01:40:00,                              .,2024-02-06 06:40:00,2024-02-06,04:02:00,2024-02-06 09:02:00,2024-02-06 04:03:00,2024-02-06 09:03:00,2024-02-25 00:00:00,2024-02-25 00:00:00,2024-03-06 17:15:10,157855,Company Website,CRM,SALESFORCE INC
1871010351.0,32307.0,NVIDIA Corporation,NVIDIA Corporation - Special Call,194,Special Calls,1,Target,2024-02-06,13:32:00,Coordinated Universal Time,2024-02-06 13:32:00,2024-02-06,09:03:00,2024-02-06 14:03:00,2024-02-06 09:05:00,2024-02-06 14:05:00,2024-02-15 17:00:00,2024-02-15 00:00:00,,117768,Company Website,NVDA,NVIDIA CORP
1873064714.0,24937.0,Apple Inc.,Bowyer Research Urges Shareholders to Vote Against a Shareholder Proposal at Apple,157,Investor Activism - Activist Communication,1,Target,2024-02-05,13:35:00,US Eastern Standard Time,2024-02-05 18:35:00,2024-02-29,15:04:00,2024-02-29 20:04:00,2024-02-29 15:04:00,2024-02-29 20:04:00,2024-02-05 18:35:00,2024-02-29 20:15:12,,001690,Other,AAPL,APPLE INC
1916677251.0,29096.0,Alphabet Inc.,"Wilson Sonsini Goodrich & Rosati, P.C., Rome Conference on AI, Ethics, and the Future of Corporate Governance, Apr 12, 2024",149,Conferences,8,Participant,2024-02-05,00:00:00,Coordinated Universal Time,2024-02-05 00:00:00,2025-01-14,23:45:00,2025-01-15 04:45:00,2025-01-14 23:47:00,2025-01-15 04:47:00,2024-04-12 04:00:00,2025-01-15 05:00:16,,160329,Company Website,GOOGL,ALPHABET INC
1870964098.0,21835.0,Microsoft Corporation,"Cirrus Logic, Intel, and Microsoft Announce Latest Reference Design to Enable “Cool, Quiet, and High Performance” PCs",23,Client Announcements,1,Target,2024-02-05,14:27:00,Coordinated Universal Time,2024-02-05 14:27:00,2024-02-06,09:26:00,2024-02-06 14:26:00,2024-02-06 09:27:00,2024-02-06 14:27:00,2024-02-05 14:27:00,2024-02-06 14:30:18,,012141,Business Wire,MSFT,MICROSOFT CORP
1870929044.0,43580005.0,Palantir Technologies Inc.,"Palantir Technologies Inc. Reports Earnings Results for the Fourth Quarter Ended December 31, 2023",28,Announcements of Earnings,1,Target,2024-02-05,21:05:00,Coordinated Universal Time,2024-02-05 21:05:00,2024-02-05,17:30:00,2024-02-05 22:30:00,2024-02-05 17:33:00,2024-02-05 22:33:00,2024-02-05 21:05:00,2024-02-05 22:45:09,2024-08-05 22:30:11,036910,S&P Capital IQ Financials Database,PLTR,PALANTIR TECHNOLOG INC
1870929044.0,43580005.0,Palantir Technologies Inc.,"Palantir Technologies Inc. Reports Earnings Results for the Fourth Quarter and Full Year Ended December 31, 2023",28,Announcements of Earnings,1,Target,2024-02-05,21:05:00,Coordinated Universal Time,2024-02-05 21:05:00,2024-02-05,17:30:00,2024-02-05 22:30:00,2024-08-05 18:17:00,2024-08-05 22:17:00,2024-02-05 21:05:00,2024-08-05 22:30:12,2024-08-07 08:15:08,036910,S&P Capital IQ Financials Database,PLTR,PALANTIR TECHNOLOG INC
1870929044.0,43580005.0,Palantir Technologies Inc.,"Palantir Technologies Inc. Reports Earnings Results for the Fourth Quarter and Full Year Ended December 31, 2023",28,Announcements of Earnings,1,Target,2024-02-05,21:05:00,Coordinated Universal Time,2024-02-05 21:05:00,2024-02-05,17:30:00,2024-02-05 22:30:00,2024-11-04 20:03:00,2024-11-05 01:03:00,2024-02-05 21:05:00,2024-11-05 01:15:09,,036910,S&P Capital IQ Financials Database,PLTR,PALANTIR TECHNOLOG INC
1870988372.0,43580005.0,Palantir Technologies Inc.,Palantir Technologies Inc. Provides Earnings Guidance for the First Quarter and Full Year of 2024,29,Corporate Guidance - New/Confirmed,1,Target,2024-02-05,21:05:00,Coordinated Universal Time,2024-02-05 21:05:00,2024-02-06,01:52:00,2024-02-06 06:52:00,2024-02-06 01:55:00,2024-02-06 06:55:00,2024-02-05 21:05:00,2024-02-06 07:00:25,,036910,Business Wire,PLTR,PALANTIR TECHNOLOG INC
1870934959.0,43580005.0,Palantir Technologies Inc.,"Palantir Technologies Inc. expected to report Q1 2024 results on May 8, 2024.",144,Estimated Earnings Release Date (S&P Global Derived),1,Target,2024-02-05,00:00:00,                              .,2024-02-05 00:00:00,2024-02-05,18:34:00,2024-02-05 23:34:00,2024-02-05 18:35:00,2024-02-05 23:35:00,2024-05-08 20:00:00,2024-05-08 00:00:00,,036910,Capital IQ Expected Earnings Database,PLTR,PALANTIR TECHNOLOG INC
1870919740.0,29096.0,Alphabet Inc.,"Openuk, State of Open Con 24, Feb 06, 2024 through Feb 07, 2024",149,Conferences,11,Sponsor,2024-02-05,17:00:00,Coordinated Universal Time,2024-02-05 17:00:00,2024-02-05,13:20:00,2024-02-05 18:20:00,2024-02-05 13:23:00,2024-02-05 18:23:00,2024-02-06 05:00:00,2024-02-06 00:00:00,,160329,Business Wire,GOOGL,ALPHABET INC
1871121178.0,24937.0,Apple Inc.,Bowyer Research Urges Shareholders to Vote Against a Shareholder Proposal at Apple,187,Investor Activism - Supporting Statements,1,Target,2024-02-05,13:35:00,US Eastern Standard Time,2024-02-05 18:35:00,2024-02-07,14:21:00,2024-02-07 19:21:00,2024-02-07 14:21:00,2024-02-07 19:21:00,2024-02-05 18:35:00,2024-02-07 19:30:14,,001690,Other,AAPL,APPLE INC
1870919740.0,21835.0,Microsoft Corporation,"Openuk, State of Open Con 24, Feb 06, 2024 through Feb 07, 2024",149,Conferences,11,Sponsor,2024-02-05,17:00:00,Coordinated Universal Time,2024-02-05 17:00:00,2024-02-05,13:20:00,2024-02-05 18:20:00,2024-02-05 13:23:00,2024-02-05 18:23:00,2024-02-06 05:00:00,2024-02-06 00:00:00,,012141,Business Wire,MSFT,MICROSOFT CORP
1870911550.0,21835.0,Microsoft Corporation,BNY Mellon and Microsoft Forge Strategic Alliance to Expand Leading Capital Markets Data & Analytics Platform,22,Strategic Alliances,1,Target,2024-02-05,13:00:00,Coordinated Universal Time,2024-02-05 13:00:00,2024-02-05,08:58:00,2024-02-05 13:58:00,2024-02-05 08:59:00,2024-02-05 13:59:00,2024-02-05 13:00:00,2024-02-05 14:00:19,,012141,PR Newswire,MSFT,MICROSOFT CORP
1870964098.0,21127.0,Intel Corporation,"Cirrus Logic, Intel, and Microsoft Announce Latest Reference Design to Enable “Cool, Quiet, and High Performance” PCs",23,Client Announcements,1,Target,2024-02-05,14:27:00,Coordinated Universal Time,2024-02-05 14:27:00,2024-02-06,09:26:00,2024-02-06 14:26:00,2024-02-06 09:27:00,2024-02-06 14:27:00,2024-02-05 14:27:00,2024-02-06 14:30:18,,006008,Business Wire,INTC,INTEL CORP
1870887267.0,21127.0,Intel Corporation,Faraday Technology Corporation Announces Plans to Develop Arm-Based 64-Core SoC on Intel 18A Technology,23,Client Announcements,1,Target,2024-02-05,03:10:00,Coordinated Universal Time,2024-02-05 03:10:00,2024-02-05,01:48:00,2024-02-05 06:48:00,2024-02-05 01:49:00,2024-02-05 06:49:00,2024-02-05 03:10:00,2024-02-05 07:00:20,,006008,Business Wire,INTC,INTEL CORP
1916733117.0,20765463.0,"Meta Platforms, Inc.","American Intellectual Property Law Association, AIPLA Trade Secret Summit, Mar 14, 2024 through Mar 15, 2024",149,Conferences,8,Participant,2024-02-05,00:00:00,Coordinated Universal Time,2024-02-05 00:00:00,2025-01-15,03:21:00,2025-01-15 08:21:00,2025-01-31 03:49:00,2025-01-31 08:49:00,2024-03-14 07:00:00,2025-01-31 09:00:16,,170617,Company Website,META,META PLATFORMS INC
1870922190.0,32012.0,"Netflix, Inc.",Texas Supreme Court Allows Defamation Case Against Netflix to Move Ahead,25,Lawsuits & Legal Issues,1,Target,2024-02-05,17:58:00,Coordinated Universal Time,2024-02-05 17:58:00,2024-02-05,20:35:00,2024-02-06 01:35:00,2024-02-05 20:37:00,2024-02-06 01:37:00,2024-02-05 17:58:00,2024-02-06 01:45:12,,147579,Business Wire,NFLX,NETFLIX INC
1870912411.0,24937.0,Apple Inc.,Apple Reportedly Plans to Buy Brighter AI to Bolster Apple Vision Pro,65,M&A Rumors and Discussions,1,Target,2024-02-03,00:00:00,                              .,2024-02-03 00:00:00,2024-02-06,02:39:00,2024-02-06 07:39:00,2024-02-06 02:41:00,2024-02-06 07:41:00,2024-02-03 00:00:00,2024-02-06 07:45:11,,001690,Other,AAPL,APPLE INC
1873064713.0,24937.0,Apple Inc.,Bowyer Research Submits a Shareholder Proposal to Apple,156,Investor Activism - Proposal Related,1,Target,2024-02-02,12:48:00,US Eastern Standard Time,2024-02-02 17:48:00,2024-02-29,15:04:00,2024-02-29 20:04:00,2024-02-29 15:04:00,2024-02-29 20:04:00,2024-02-02 17:48:00,2024-02-29 20:15:12,,001690,Other,AAPL,APPLE INC
1870655039.0,18749.0,"Amazon.com, Inc.","Amazon.com, Inc. expected to report Q1 2024 results on April 30, 2024.",144,Estimated Earnings Release Date (S&P Global Derived),1,Target,2024-02-02,00:00:00,                              .,2024-02-02 00:00:00,2024-02-02,01:14:00,2024-02-02 06:14:00,2024-04-16 18:35:00,2024-04-16 22:35:00,2024-04-30 00:00:00,2024-04-30 00:00:00,,064768,Capital IQ Expected Earnings Database,AMZN,AMAZON.COM INC
1870687496.0,275004592.0,Snowflake Inc.,"Snowflake Inc. Presents at American Biomanufacturing Summit, Apr-10-2024 02:25 PM",51,Company Conference Presentations,1,Target,2024-02-02,05:40:00,                              .,2024-02-02 10:40:00,2024-02-02,03:01:00,2024-02-02 08:01:00,2024-02-02 03:04:00,2024-02-02 08:04:00,2024-04-10 21:25:00,2024-04-10 00:00:00,,339965,Company Website,SNOW,SNOWFLAKE INC
1871524629.0,24937.0,Apple Inc.,"Tranche Update on Apple Inc. (NasdaqGS:AAPL)'s Equity Buyback Plan announced on May 1, 2018.",231,Buyback Tranche Update,1,Target,2024-02-02,11:06:00,Coordinated Universal Time,2024-02-02 11:06:00,2024-02-12,16:25:00,2024-02-12 21:25:00,2024-02-12 16:25:00,2024-02-12 21:25:00,2024-02-02 11:06:00,2024-02-12 21:30:12,,001690,Capital IQ Buybacks Database,AAPL,APPLE INC
1870798966.0,24937.0,Apple Inc.,"Apple Inc. expected to report Q2 2024 results on May 1, 2024.",144,Estimated Earnings Release Date (S&P Global Derived),1,Target,2024-02-02,00:00:00,                              .,2024-02-02 00:00:00,2024-02-02,16:32:00,2024-02-02 21:32:00,2024-02-02 16:35:00,2024-02-02 21:35:00,2024-05-01 00:00:00,2024-05-01 00:00:00,,001690,Capital IQ Expected Earnings Database,AAPL,APPLE INC
1885248020.0,18749.0,"Amazon.com, Inc.","Tranche Update on Amazon.com, Inc. (NasdaqGS:AMZN)'s Equity Buyback Plan announced on March 9, 2022.",231,Buyback Tranche Update,1,Target,2024-02-02,11:10:00,Coordinated Universal Time,2024-02-02 11:10:00,2024-06-20,05:40:00,2024-06-20 09:40:00,2024-06-20 05:40:00,2024-06-20 09:40:00,2024-02-02 11:10:00,2024-06-20 09:45:06,,064768,Capital IQ Buybacks Database,AMZN,AMAZON.COM INC
1870359162.0,122917.0,"Salesforce, Inc.","Salesforce, Inc. Presents at Rooted-In Manufacturing Conference, Mar-25-2024 through Mar-27-2024",51,Company Conference Presentations,1,Target,2024-02-01,14:00:00,Coordinated Universal Time,2024-02-01 14:00:00,2024-02-01,14:01:00,2024-02-01 19:01:00,2024-03-14 16:01:00,2024-03-14 20:01:00,2024-03-26 00:00:00,2024-03-26 00:00:00,,157855,MULTIPLE,CRM,SALESFORCE INC
1870686546.0,43580005.0,Palantir Technologies Inc.,Palantir Technologies Inc. and Coles Supermarkets Australia Pty Ltd Announces 3-Year Partnership to Deliver Suite of Workforce Strategy and Analytics Tools,23,Client Announcements,1,Target,2024-02-01,21:30:00,Coordinated Universal Time,2024-02-01 21:30:00,2024-02-02,02:53:00,2024-02-02 07:53:00,2024-02-02 02:55:00,2024-02-02 07:55:00,2024-02-01 21:30:00,2024-02-02 08:00:18,,036910,Business Wire,PLTR,PALANTIR TECHNOLOG INC
1870379308.0,21127.0,Intel Corporation,"The Linux Foundation, SOSS Fusion 2024, Oct 22, 2024 through Oct 23, 2024",149,Conferences,8,Participant,2024-02-01,21:10:00,Coordinated Universal Time,2024-02-01 21:10:00,2024-02-01,19:35:00,2024-02-02 00:35:00,2025-01-29 12:39:00,2025-01-29 17:39:00,2024-10-22 04:00:00,2025-01-29 17:45:09,,006008,MULTIPLE,INTC,INTEL CORP
1870379842.0,21127.0,Intel Corporation,"The Linux Foundation, Open Source Summit Europe 2024, Sep 16, 2024 through Sep 18, 2024",149,Conferences,11,Sponsor,2024-02-01,21:10:00,Coordinated Universal Time,2024-02-01 21:10:00,2024-02-01,19:41:00,2024-02-02 00:41:00,2025-01-24 04:41:00,2025-01-24 09:41:00,2024-09-15 22:00:00,2025-01-24 09:45:09,,006008,MULTIPLE,INTC,INTEL CORP
1870379842.0,21127.0,Intel Corporation,"The Linux Foundation, Open Source Summit Europe 2024, Sep 16, 2024 through Sep 18, 2024",149,Conferences,8,Participant,2024-02-01,21:10:00,Coordinated Universal Time,2024-02-01 21:10:00,2024-02-01,19:41:00,2024-02-02 00:41:00,2025-01-24 04:41:00,2025-01-24 09:41:00,2024-09-15 22:00:00,2025-01-24 09:45:09,,006008,MULTIPLE,INTC,INTEL CORP
